"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-01 22:00","2024","02","01","22:00","","-0.1","","-0.1","","100","","","","16","","3","","","","100.99","","","","-1","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-01 23:00","2024","02","01","23:00","","-0.1","","-0.8","","95","","","","18","","5","","","","101.00","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 00:00","2024","02","02","00:00","","-0.1","","-1.2","","93","","","","19","","4","","","","100.99","","","","-1","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 01:00","2024","02","02","01:00","","-0.3","","-2.0","","88","","","","15","","4","","","","100.92","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 02:00","2024","02","02","02:00","","-0.3","","-2.4","","86","","","","14","","4","","","","100.88","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 03:00","2024","02","02","03:00","","-0.3","","-2.2","","87","","","","14","","3","","","","100.84","","","","-1","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 04:00","2024","02","02","04:00","","-0.1","","-3.0","","81","","","","14","","4","","","","100.78","","","","-1","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 05:00","2024","02","02","05:00","","0.1","","-2.3","","83","","","","15","","4","","","","100.75","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 06:00","2024","02","02","06:00","","-0.1","","-2.1","","86","","","","15","","4","","","","100.75","","","","-1","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 07:00","2024","02","02","07:00","","-0.1","","-0.8","","95","","","","13","","5","","","","100.73","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 08:00","2024","02","02","08:00","","0.0","","-0.8","","94","","","","14","","4","","","","100.76","","","","-1","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 09:00","2024","02","02","09:00","","0.4","","-0.9","","91","","","","12","","8","","","","100.73","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 10:00","2024","02","02","10:00","","0.5","","-0.9","","90","","","","12","","13","","","","100.67","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 11:00","2024","02","02","11:00","","0.5","","0.2","","98","","","","10","","6","","","","100.67","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 12:00","2024","02","02","12:00","","0.6","","0.5","","100","","0.0","","7","","4","","","","100.56","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 13:00","2024","02","02","13:00","","0.6","","0.6","","100","","0.0","","","","0","","","","100.50","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 14:00","2024","02","02","14:00","","0.3","","0.3","","100","","","","","","0","","","","100.41","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 15:00","2024","02","02","15:00","","0.3","","0.3","","100","","","","34","","4","","","","100.36","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 16:00","2024","02","02","16:00","","0.1","","0.1","","100","","","","35","","6","","","","100.32","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 17:00","2024","02","02","17:00","","0.0","","0.0","","100","","","","36","","4","","","","100.35","","","","-1","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 18:00","2024","02","02","18:00","","0.0","","0.0","","100","","","","36","","4","","","","100.34","","","","-1","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 19:00","2024","02","02","19:00","","-0.1","","-0.1","","100","","","","36","","7","","","","100.33","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 20:00","2024","02","02","20:00","","-0.3","","-0.3","","100","","","","2","","5","","","","100.31","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 21:00","2024","02","02","21:00","","-0.7","","-0.7","","100","","","","36","","9","","","","100.29","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 22:00","2024","02","02","22:00","","-0.9","","-0.9","","100","","","","36","","8","","","","100.23","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-02 23:00","2024","02","02","23:00","","-1.1","","-1.1","","100","","","","1","","8","","","","100.18","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 00:00","2024","02","03","00:00","","-1.3","","-1.3","","100","","","","1","","9","","","","100.13","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 01:00","2024","02","03","01:00","","-1.4","","-1.4","","100","","","","1","","9","","","","100.06","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 02:00","2024","02","03","02:00","","-1.6","","-1.6","","100","","","","1","","10","","","","99.98","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 03:00","2024","02","03","03:00","","-2.4","","-2.4","","100","","","","36","","12","","","","99.97","","","","-7","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 04:00","2024","02","03","04:00","","-2.8","","-2.8","","100","","","","1","","11","","","","99.91","","","","-7","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 05:00","2024","02","03","05:00","","-3.0","","-3.0","","100","","","","1","","12","","","","99.89","","","","-7","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 06:00","2024","02","03","06:00","","-3.3","","-3.3","","100","","","","1","","13","","","","99.83","","","","-8","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 07:00","2024","02","03","07:00","","-3.4","","-3.4","","100","","","","1","","13","","","","99.86","","","","-8","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 08:00","2024","02","03","08:00","","-3.5","","-3.5","","100","","","","1","","14","","","","99.87","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 09:00","2024","02","03","09:00","","-3.5","","-3.5","","100","","","","1","","13","","","","99.91","","","","-8","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 10:00","2024","02","03","10:00","","-3.3","","-3.3","","100","","","","36","","12","","","","99.87","","","","-8","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 11:00","2024","02","03","11:00","","-3.3","","-3.3","","100","","","","1","","16","","","","99.86","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 12:00","2024","02","03","12:00","","-3.3","","-3.3","","100","","","","1","","16","","","","99.80","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 13:00","2024","02","03","13:00","","-3.3","","-3.3","","100","","","","36","","16","","","","99.78","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 14:00","2024","02","03","14:00","","-3.6","","-3.6","","100","","","","1","","16","","","","99.76","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 15:00","2024","02","03","15:00","","-3.9","","-3.9","","100","","","","36","","15","","","","99.76","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 16:00","2024","02","03","16:00","","-4.2","","-4.3","","99","","","","1","","17","","","","99.74","","","","-10","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 17:00","2024","02","03","17:00","","-4.4","","-4.5","","99","","","","1","","16","","","","99.77","","","","-10","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 18:00","2024","02","03","18:00","","-4.6","","-4.8","","98","","","","36","","14","","","","99.79","","","","-10","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 19:00","2024","02","03","19:00","","-4.7","","-4.9","","98","","","","35","","18","","","","99.80","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 20:00","2024","02","03","20:00","","-4.7","","-5.0","","98","","","","36","","14","","","","99.78","","","","-10","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 21:00","2024","02","03","21:00","","-4.8","","-5.1","","98","","","","36","","16","","","","99.78","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 22:00","2024","02","03","22:00","","-4.8","","-5.3","","96","","","","1","","19","","","","99.76","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-03 23:00","2024","02","03","23:00","","-4.9","","-5.8","","93","","","","36","","16","","","","99.73","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 00:00","2024","02","04","00:00","","-5.0","","-6.2","","91","","","","1","","18","","","","99.70","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 01:00","2024","02","04","01:00","","-4.9","","-6.2","","91","","","","36","","15","","","","99.66","","","","-10","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 02:00","2024","02","04","02:00","","-5.0","","-6.2","","91","","","","36","","17","","","","99.58","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 03:00","2024","02","04","03:00","","-5.2","","-6.0","","94","","","","35","","16","","","","99.57","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 04:00","2024","02","04","04:00","","-5.3","","-5.7","","97","","","","35","","17","","","","99.50","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 05:00","2024","02","04","05:00","","-5.2","","-5.6","","97","","","","35","","17","","","","99.45","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 06:00","2024","02","04","06:00","","-4.8","","-5.0","","99","","","","35","","16","","","","99.40","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 07:00","2024","02","04","07:00","","-4.5","","-4.6","","99","","","","36","","15","","","","99.37","","","","-10","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 08:00","2024","02","04","08:00","","-4.2","","-4.4","","98","","","","36","","14","","","","99.36","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 09:00","2024","02","04","09:00","","-3.9","","-4.1","","99","","","","36","","15","","","","99.28","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 10:00","2024","02","04","10:00","","-3.8","","-3.8","","100","","","","35","","17","","","","99.24","","","","-10","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 11:00","2024","02","04","11:00","","-3.6","","-3.7","","100","","","","36","","17","","","","99.16","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 12:00","2024","02","04","12:00","","-3.3","","-4.2","","93","","","","36","","17","","","","99.06","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 13:00","2024","02","04","13:00","","-3.4","","-4.2","","94","","","","36","","18","","","","98.98","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 14:00","2024","02","04","14:00","","-3.2","","-4.6","","90","","","","35","","20","","","","98.93","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 15:00","2024","02","04","15:00","","-3.5","","-4.0","","96","","","","35","","19","","","","98.92","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 16:00","2024","02","04","16:00","","-3.4","","-4.3","","94","","","","36","","19","","","","98.93","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 17:00","2024","02","04","17:00","","-3.4","","-3.9","","96","","","","36","","17","","","","98.93","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 18:00","2024","02","04","18:00","","-3.4","","-3.9","","96","","","","35","","17","","","","98.95","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 19:00","2024","02","04","19:00","","-3.4","","-4.0","","95","","","","36","","18","","","","98.93","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 20:00","2024","02","04","20:00","","-3.1","","-4.0","","94","","","","36","","19","","","","98.93","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 21:00","2024","02","04","21:00","","-3.0","","-3.8","","95","","","","36","","16","","","","98.93","","","","-8","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 22:00","2024","02","04","22:00","","-3.0","","-3.4","","97","","","","36","","18","","","","98.89","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-04 23:00","2024","02","04","23:00","","-2.8","","-3.2","","97","","","","36","","17","","","","98.86","","","","-8","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 00:00","2024","02","05","00:00","","-2.5","","-3.2","","95","","","","35","","16","","","","98.85","","","","-8","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 01:00","2024","02","05","01:00","","-2.5","","-2.5","","100","","","","36","","19","","","","98.84","","","","-8","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 02:00","2024","02","05","02:00","","-2.1","","-2.4","","98","","","","35","","19","","","","98.84","","","","-8","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 03:00","2024","02","05","03:00","","-1.8","","-3.1","","91","","","","36","","16","","","","98.86","","","","-7","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 04:00","2024","02","05","04:00","","-1.5","","-3.1","","89","","","","36","","15","","","","98.86","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 05:00","2024","02","05","05:00","","-1.5","","-2.8","","91","","","","35","","15","","","","98.87","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 06:00","2024","02","05","06:00","","-1.3","","-2.7","","91","","","","35","","15","","","","98.89","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 07:00","2024","02","05","07:00","","-1.1","","-2.3","","91","","","","36","","16","","","","98.97","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 08:00","2024","02","05","08:00","","-0.7","","-2.2","","89","","","","36","","13","","","","99.03","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 09:00","2024","02","05","09:00","","-0.4","","-2.2","","87","","","","36","","15","","","","99.05","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 10:00","2024","02","05","10:00","","0.1","","-2.1","","85","","","","36","","11","","","","99.10","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 11:00","2024","02","05","11:00","","0.7","","-2.2","","81","","0.0","","1","","12","","","","99.16","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 12:00","2024","02","05","12:00","","0.7","","-2.4","","80","","0.2","","36","","13","","","","99.18","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 13:00","2024","02","05","13:00","","0.9","","-2.2","","80","","0.0","","1","","12","","","","99.21","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 14:00","2024","02","05","14:00","","0.8","","-1.9","","82","","0.0","","36","","10","","","","99.25","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 15:00","2024","02","05","15:00","","0.7","","-1.9","","83","","0.0","","36","","12","","","","99.36","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 16:00","2024","02","05","16:00","","0.5","","-1.8","","85","","0.0","","36","","12","","","","99.44","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 17:00","2024","02","05","17:00","","0.3","","-1.9","","85","","","","36","","12","","","","99.56","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 18:00","2024","02","05","18:00","","0.2","","-2.0","","86","","","","36","","12","","","","99.68","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 19:00","2024","02","05","19:00","","0.1","","-2.0","","86","","","","35","","13","","","","99.80","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 20:00","2024","02","05","20:00","","-0.1","","-2.2","","86","","","","35","","12","","","","99.89","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 21:00","2024","02","05","21:00","","-0.1","","-2.4","","84","","","","35","","14","","","","99.98","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 22:00","2024","02","05","22:00","","-0.1","","-2.6","","84","","","","36","","13","","","","100.04","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-05 23:00","2024","02","05","23:00","","-0.6","","-1.9","","91","","","","36","","11","","","","100.06","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 00:00","2024","02","06","00:00","","-0.6","","-2.2","","89","","","","36","","10","","","","100.14","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 01:00","2024","02","06","01:00","","-0.5","","-2.1","","89","","","","36","","9","","","","100.18","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 02:00","2024","02","06","02:00","","-0.4","","-2.8","","84","","","","36","","13","","","","100.24","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 03:00","2024","02","06","03:00","","-0.7","","-2.5","","87","","","","1","","9","","","","100.31","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 04:00","2024","02","06","04:00","","-0.5","","-2.6","","86","","","","36","","10","","","","100.35","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 05:00","2024","02","06","05:00","","-0.7","","-2.4","","89","","","","36","","10","","","","100.41","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 06:00","2024","02","06","06:00","","-0.8","","-1.5","","95","","","","36","","8","","","","100.50","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 07:00","2024","02","06","07:00","","-0.7","","-2.3","","90","","","","36","","10","","","","100.59","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 08:00","2024","02","06","08:00","","-0.5","","-2.8","","85","","","","1","","9","","","","100.70","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 09:00","2024","02","06","09:00","","-0.5","","-2.9","","83","","","","36","","9","","","","100.80","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 10:00","2024","02","06","10:00","","-0.3","","-2.9","","83","","","","1","","11","","","","100.86","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 11:00","2024","02","06","11:00","","0.0","","-2.7","","82","","","","1","","9","","","","100.91","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 12:00","2024","02","06","12:00","","0.2","","-2.7","","81","","","","1","","10","","","","100.95","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 13:00","2024","02","06","13:00","","0.3","","-2.0","","85","","","","35","","12","","","","100.93","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 14:00","2024","02","06","14:00","","0.4","","-2.5","","81","","","","1","","8","","","","100.95","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 15:00","2024","02","06","15:00","","0.1","","-2.7","","81","","","","1","","9","","","","101.00","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 16:00","2024","02","06","16:00","","-0.2","","-3.0","","81","","","","1","","11","","","","101.09","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 17:00","2024","02","06","17:00","","-0.7","","-3.1","","84","","","","1","","10","","","","101.18","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 18:00","2024","02","06","18:00","","-1.0","","-3.5","","83","","","","36","","11","","","","101.24","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 19:00","2024","02","06","19:00","","-1.2","","-4.1","","81","","","","36","","9","","","","101.35","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 20:00","2024","02","06","20:00","","-1.5","","-4.3","","81","","","","1","","9","","","","101.38","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 21:00","2024","02","06","21:00","","-1.7","","-4.4","","81","","","","2","","6","","","","101.45","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 22:00","2024","02","06","22:00","","-1.8","","-4.5","","82","","","","2","","7","","","","101.50","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-06 23:00","2024","02","06","23:00","","-2.0","","-4.7","","82","","","","36","","8","","","","101.52","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-02-07 00:00","2024","02","07","00:00","","-2.3","","-4.7","","83","","","","36","","7","","","","101.50","","","","-5","","NA"
