"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 12:00","2024","03","03","12:00","","7.4","","7.4","","100","","0.8","","17","","4","","","","102.07","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 13:00","2024","03","03","13:00","","7.7","","7.7","","100","","1.0","","14","","4","","","","101.94","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 14:00","2024","03","03","14:00","","7.2","","7.2","","100","","0.6","","13","","8","","","","101.80","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 15:00","2024","03","03","15:00","","7.2","","7.2","","100","","1.6","","13","","9","","","","101.70","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 16:00","2024","03","03","16:00","","6.3","","6.3","","100","","0.8","","12","","9","","","","101.59","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 17:00","2024","03","03","17:00","","6.2","","6.2","","100","","1.4","","12","","10","","","","101.48","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 18:00","2024","03","03","18:00","","6.3","","6.3","","100","","0.4","","13","","11","","","","101.43","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 19:00","2024","03","03","19:00","","6.5","","6.5","","100","","4.0","","11","","10","","","","101.41","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 20:00","2024","03","03","20:00","","7.2","","7.1","","100","","2.2","","12","","11","","","","101.32","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 21:00","2024","03","03","21:00","","7.0","","7.0","","100","","0.2","","9","","6","","","","101.26","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 22:00","2024","03","03","22:00","","7.0","","7.0","","100","","0.4","","","","0","","","","101.22","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-03 23:00","2024","03","03","23:00","","6.9","","6.9","","100","","0.2","","","","0","","","","101.21","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 00:00","2024","03","04","00:00","","6.9","","6.9","","100","","0.0","","2","","4","","","","101.22","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 01:00","2024","03","04","01:00","","6.7","","6.7","","100","","0.0","","36","","6","","","","101.27","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 02:00","2024","03","04","02:00","","6.7","","6.7","","100","","0.0","","36","","5","","","","101.32","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 03:00","2024","03","04","03:00","","7.1","","7.1","","100","","0.0","","36","","9","","","","101.40","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 04:00","2024","03","04","04:00","","6.9","","6.9","","100","","0.0","","36","","10","","","","101.50","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 05:00","2024","03","04","05:00","","5.6","","5.6","","100","","0.0","","1","","8","","","","101.65","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 06:00","2024","03","04","06:00","","4.0","","3.6","","97","","0.0","","1","","9","","","","101.82","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 07:00","2024","03","04","07:00","","3.5","","0.1","","79","","0.0","","36","","8","","","","101.92","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 08:00","2024","03","04","08:00","","3.0","","-1.8","","71","","0.0","","1","","8","","","","102.05","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 09:00","2024","03","04","09:00","","3.2","","-0.9","","74","","0.0","","1","","7","","","","102.23","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 10:00","2024","03","04","10:00","","4.4","","-3.6","","56","","0.0","","3","","8","","","","102.35","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 11:00","2024","03","04","11:00","","4.9","","-4.4","","51","","0.0","","4","","7","","","","102.42","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 12:00","2024","03","04","12:00","","5.8","","-6.0","","42","","0.0","","2","","8","","","","102.46","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 13:00","2024","03","04","13:00","","6.5","","-7.3","","37","","0.0","","2","","8","","","","102.47","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 14:00","2024","03","04","14:00","","7.0","","-8.4","","33","","0.0","","5","","11","","","","102.51","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 15:00","2024","03","04","15:00","","6.6","","-7.2","","37","","0.0","","3","","7","","","","102.54","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 16:00","2024","03","04","16:00","","6.4","","-8.2","","34","","0.0","","4","","5","","","","102.58","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 17:00","2024","03","04","17:00","","5.6","","-9.5","","33","","0.0","","5","","6","","","","102.62","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 18:00","2024","03","04","18:00","","3.8","","-9.7","","37","","0.0","","7","","6","","","","102.66","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 19:00","2024","03","04","19:00","","2.2","","-10.2","","39","","0.0","","6","","8","","","","102.73","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 20:00","2024","03","04","20:00","","1.3","","-10.3","","42","","0.0","","5","","3","","","","102.74","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 21:00","2024","03","04","21:00","","0.2","","-8.3","","53","","","","9","","8","","","","102.76","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 22:00","2024","03","04","22:00","","-0.5","","-7.1","","61","","","","7","","4","","","","102.78","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-04 23:00","2024","03","04","23:00","","-0.6","","-6.5","","64","","","","9","","3","","","","102.81","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 00:00","2024","03","05","00:00","","-1.0","","-6.4","","67","","","","8","","4","","","","102.77","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 01:00","2024","03","05","01:00","","-1.6","","-6.7","","68","","","","","","0","","","","102.79","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 02:00","2024","03","05","02:00","","-1.8","","-6.1","","72","","","","8","","4","","","","102.76","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 03:00","2024","03","05","03:00","","-1.7","","-5.7","","74","","","","9","","8","","","","102.73","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 04:00","2024","03","05","04:00","","-2.0","","-5.1","","79","","","","9","","8","","","","102.70","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 05:00","2024","03","05","05:00","","-2.1","","-4.4","","84","","","","11","","9","","","","102.67","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 06:00","2024","03","05","06:00","","-1.8","","-3.6","","87","","","","11","","9","","","","102.63","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 07:00","2024","03","05","07:00","","-0.9","","-2.6","","88","","","","12","","8","","","","102.63","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 08:00","2024","03","05","08:00","","-0.2","","-2.4","","85","","","","13","","11","","","","102.62","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 09:00","2024","03","05","09:00","","0.3","","-2.2","","83","","","","13","","12","","","","102.61","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 10:00","2024","03","05","10:00","","0.9","","-1.9","","81","","0.0","","14","","9","","","","102.56","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 11:00","2024","03","05","11:00","","1.3","","-1.7","","80","","0.0","","14","","10","","","","102.49","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 12:00","2024","03","05","12:00","","2.1","","-1.3","","78","","0.0","","15","","8","","","","102.43","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 13:00","2024","03","05","13:00","","3.1","","-1.4","","72","","0.0","","16","","8","","","","102.34","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 14:00","2024","03","05","14:00","","3.5","","-1.3","","71","","0.0","","19","","6","","","","102.26","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 15:00","2024","03","05","15:00","","3.1","","-0.6","","77","","0.0","","14","","5","","","","102.15","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 16:00","2024","03","05","16:00","","2.1","","0.4","","88","","0.0","","12","","9","","","","102.05","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 17:00","2024","03","05","17:00","","1.5","","1.4","","100","","0.0","","11","","10","","","","102.00","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 18:00","2024","03","05","18:00","","1.2","","1.2","","100","","0.2","","13","","8","","","","101.94","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 19:00","2024","03","05","19:00","","1.3","","1.3","","100","","0.0","","13","","8","","","","101.88","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 20:00","2024","03","05","20:00","","1.4","","1.4","","100","","0.0","","14","","4","","","","101.82","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 21:00","2024","03","05","21:00","","1.6","","1.6","","100","","0.2","","12","","5","","","","101.71","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 22:00","2024","03","05","22:00","","1.9","","1.9","","100","","0.0","","","","0","","","","101.63","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-05 23:00","2024","03","05","23:00","","1.9","","1.9","","100","","0.2","","","","0","","","","101.59","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 00:00","2024","03","06","00:00","","2.6","","2.6","","100","","0.0","","14","","4","","","","101.48","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 01:00","2024","03","06","01:00","","3.2","","3.2","","100","","0.0","","12","","3","","","","101.39","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 02:00","2024","03","06","02:00","","5.0","","4.9","","100","","0.2","","16","","5","","","","101.31","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 03:00","2024","03","06","03:00","","5.4","","5.4","","100","","0.0","","16","","3","","","","101.21","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 04:00","2024","03","06","04:00","","7.1","","7.1","","100","","0.0","","21","","8","","","","101.11","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 05:00","2024","03","06","05:00","","7.2","","7.2","","100","","0.4","","23","","13","","","","101.04","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 06:00","2024","03","06","06:00","","7.4","","7.4","","100","","0.2","","23","","15","","","","101.00","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 07:00","2024","03","06","07:00","","7.6","","7.6","","100","","0.0","","23","","11","","","","100.98","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 08:00","2024","03","06","08:00","","7.3","","7.3","","100","","4.2","","22","","15","","","","100.92","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 09:00","2024","03","06","09:00","","7.9","","7.9","","100","","1.2","","23","","17","","","","100.86","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 10:00","2024","03","06","10:00","","7.4","","7.4","","100","","0.0","","23","","18","","","","100.85","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 11:00","2024","03","06","11:00","","6.8","","6.8","","100","","0.0","","23","","14","","","","100.85","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 12:00","2024","03","06","12:00","","9.3","","7.6","","90","","0.0","","24","","14","","","","100.89","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 13:00","2024","03","06","13:00","","11.2","","8.0","","81","","0.0","","24","","14","","","","100.91","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 14:00","2024","03","06","14:00","","11.4","","7.9","","79","","0.0","","25","","12","","","","100.92","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 15:00","2024","03","06","15:00","","10.5","","7.3","","81","","0.0","","24","","10","","","","100.97","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 16:00","2024","03","06","16:00","","9.9","","7.9","","87","","0.0","","34","","9","","","","101.09","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 17:00","2024","03","06","17:00","","9.9","","6.8","","81","","0.0","","34","","10","","","","101.18","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 18:00","2024","03","06","18:00","","8.8","","6.4","","85","","0.0","","35","","7","","","","101.24","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 19:00","2024","03","06","19:00","","7.7","","5.6","","87","","0.0","","36","","4","","","","101.37","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 20:00","2024","03","06","20:00","","7.3","","6.4","","94","","0.0","","1","","3","","","","101.38","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 21:00","2024","03","06","21:00","","6.8","","5.9","","94","","0.0","","6","","4","","","","101.43","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 22:00","2024","03","06","22:00","","6.1","","4.7","","91","","0.0","","6","","6","","","","101.43","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-06 23:00","2024","03","06","23:00","","5.9","","4.9","","94","","0.0","","6","","4","","","","101.46","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-03-07 00:00","2024","03","07","00:00","","5.2","","5.2","","100","","0.0","","7","","6","","","","101.39","","","","","","NA"
