"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-01 22:00","2024","12","01","22:00","","1.7","","-2.5","","74","","0.0","","23","","6","","","","100.72","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-01 23:00","2024","12","01","23:00","","1.4","","-3.3","","71","","0.0","","24","","9","","","","100.71","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 00:00","2024","12","02","00:00","","1.1","","-3.9","","69","","0.0","","24","","8","","","","100.73","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 01:00","2024","12","02","01:00","","0.4","","-4.2","","71","","","","25","","7","","","","100.69","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 02:00","2024","12","02","02:00","","0.9","","-3.7","","72","","0.0","","22","","5","","","","100.70","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 03:00","2024","12","02","03:00","","0.9","","-3.7","","71","","0.0","","26","","8","","","","100.72","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 04:00","2024","12","02","04:00","","0.4","","-4.0","","73","","","","24","","5","","","","100.72","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 05:00","2024","12","02","05:00","","-1.3","","-3.7","","84","","","","","","0","","","","100.76","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 06:00","2024","12","02","06:00","","-1.5","","-3.5","","86","","","","","","0","","","","100.79","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 07:00","2024","12","02","07:00","","-1.3","","-3.5","","85","","","","","","0","","","","100.78","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 08:00","2024","12","02","08:00","","-0.8","","-3.0","","85","","","","33","","5","","","","100.84","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 09:00","2024","12","02","09:00","","-0.7","","-3.1","","84","","","","29","","4","","","","100.90","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 10:00","2024","12","02","10:00","","0.1","","-3.0","","79","","","","","","0","","","","100.90","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 11:00","2024","12","02","11:00","","0.8","","-2.6","","78","","0.0","","32","","5","","","","100.89","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 12:00","2024","12","02","12:00","","2.6","","-3.1","","66","","0.0","","32","","4","","","","100.81","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 13:00","2024","12","02","13:00","","3.5","","-5.0","","54","","0.0","","34","","6","","","","100.80","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 14:00","2024","12","02","14:00","","4.1","","-5.2","","51","","0.0","","34","","7","","","","100.75","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 15:00","2024","12","02","15:00","","2.9","","-5.5","","54","","0.0","","30","","5","","","","100.75","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 16:00","2024","12","02","16:00","","2.4","","-4.0","","63","","0.0","","33","","12","","","","100.82","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 17:00","2024","12","02","17:00","","1.5","","-4.4","","64","","0.0","","34","","6","","","","100.85","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 18:00","2024","12","02","18:00","","0.5","","-4.5","","69","","","","33","","7","","","","100.86","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 19:00","2024","12","02","19:00","","-0.2","","-3.9","","76","","","","33","","6","","","","100.86","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 20:00","2024","12","02","20:00","","-0.6","","-3.5","","81","","","","34","","5","","","","100.85","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 21:00","2024","12","02","21:00","","-1.9","","-4.1","","85","","","","","","0","","","","100.81","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 22:00","2024","12","02","22:00","","-2.1","","-4.0","","87","","","","32","","3","","","","100.83","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-02 23:00","2024","12","02","23:00","","-2.0","","-4.1","","85","","","","34","","3","","","","100.82","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 00:00","2024","12","03","00:00","","-2.7","","-4.5","","87","","","","","","0","","","","100.77","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 01:00","2024","12","03","01:00","","-2.7","","-5.1","","83","","","","32","","4","","","","100.80","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 02:00","2024","12","03","02:00","","-2.5","","-5.1","","83","","","","33","","4","","","","100.81","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 03:00","2024","12","03","03:00","","-2.6","","-4.7","","85","","","","32","","4","","","","100.83","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 04:00","2024","12","03","04:00","","-2.6","","-4.6","","86","","","","33","","7","","","","100.77","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 05:00","2024","12","03","05:00","","-2.4","","-5.1","","82","","","","34","","7","","","","100.77","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 06:00","2024","12","03","06:00","","-2.4","","-5.1","","82","","","","31","","6","","","","100.79","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 07:00","2024","12","03","07:00","","-2.9","","-5.0","","86","","","","32","","5","","","","100.85","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 08:00","2024","12","03","08:00","","-3.3","","-5.2","","86","","","","32","","4","","","","100.90","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 09:00","2024","12","03","09:00","","-2.4","","-5.7","","78","","","","29","","4","","","","100.96","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 10:00","2024","12","03","10:00","","-1.7","","-6.3","","71","","","","27","","8","","","","100.97","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 11:00","2024","12","03","11:00","","-1.2","","-6.1","","69","","","","27","","11","","","","100.95","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 12:00","2024","12","03","12:00","","-0.9","","-7.5","","61","","","","30","","12","","","","100.90","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 13:00","2024","12","03","13:00","","-0.3","","-7.6","","58","","","","30","","10","","","","100.88","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 14:00","2024","12","03","14:00","","0.5","","-7.9","","53","","","","30","","12","","","","100.89","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 15:00","2024","12","03","15:00","","-0.1","","-7.7","","57","","","","32","","10","","","","100.91","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 16:00","2024","12","03","16:00","","-0.6","","-7.9","","58","","","","28","","10","","","","100.97","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 17:00","2024","12","03","17:00","","-1.3","","-8.3","","59","","","","29","","11","","","","101.02","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 18:00","2024","12","03","18:00","","-1.5","","-8.7","","58","","","","28","","7","","","","101.07","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 19:00","2024","12","03","19:00","","-2.0","","-8.7","","60","","","","26","","9","","","","101.11","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 20:00","2024","12","03","20:00","","-2.1","","-7.8","","65","","","","26","","8","","","","101.14","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 21:00","2024","12","03","21:00","","-2.3","","-7.5","","68","","","","25","","6","","","","101.14","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 22:00","2024","12","03","22:00","","-2.5","","-7.2","","70","","","","28","","3","","","","101.16","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-03 23:00","2024","12","03","23:00","","-2.4","","-7.0","","71","","","","27","","5","","","","101.19","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 00:00","2024","12","04","00:00","","-3.0","","-6.9","","75","","","","","","0","","","","101.22","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 01:00","2024","12","04","01:00","","-3.6","","-6.8","","79","","","","","","0","","","","101.22","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 02:00","2024","12","04","02:00","","-4.4","","-7.1","","82","","","","","","0","","","","101.22","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 03:00","2024","12","04","03:00","","-4.3","","-6.7","","84","","","","","","0","","","","101.24","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 04:00","2024","12","04","04:00","","-4.8","","-6.7","","87","","","","","","0","","","","101.25","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 05:00","2024","12","04","05:00","","-4.3","","-6.1","","87","","","","","","0","","","","101.26","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 06:00","2024","12","04","06:00","","-3.6","","-5.5","","87","","","","33","","3","","","","101.26","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 07:00","2024","12","04","07:00","","-3.4","","-5.5","","85","","","","32","","3","","","","101.30","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 08:00","2024","12","04","08:00","","-3.2","","-5.6","","83","","","","33","","6","","","","101.33","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 09:00","2024","12","04","09:00","","-2.8","","-5.7","","81","","","","34","","6","","","","101.39","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 10:00","2024","12","04","10:00","","-2.5","","-5.6","","79","","","","35","","6","","","","101.39","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 11:00","2024","12","04","11:00","","-2.0","","-6.2","","73","","","","34","","7","","","","101.40","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 12:00","2024","12","04","12:00","","-1.9","","-6.8","","69","","","","32","","5","","","","101.35","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 13:00","2024","12","04","13:00","","-1.4","","-7.0","","66","","","","35","","6","","","","101.34","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 14:00","2024","12","04","14:00","","-1.4","","-7.8","","61","","","","33","","5","","","","101.33","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 15:00","2024","12","04","15:00","","-0.5","","-8.8","","53","","","","33","","8","","","","101.37","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 16:00","2024","12","04","16:00","","-1.5","","-9.7","","54","","","","34","","8","","","","101.42","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 17:00","2024","12","04","17:00","","-2.6","","-10.7","","54","","","","32","","5","","","","101.44","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 18:00","2024","12","04","18:00","","-3.0","","-10.6","","56","","","","34","","4","","","","101.47","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 19:00","2024","12","04","19:00","","-4.0","","-10.1","","63","","","","","","0","","","","101.44","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 20:00","2024","12","04","20:00","","-4.5","","-9.4","","68","","","","","","0","","","","101.43","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 21:00","2024","12","04","21:00","","-5.2","","-9.3","","73","","","","","","0","","","","101.43","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 22:00","2024","12","04","22:00","","-5.4","","-9.5","","73","","","","","","0","","","","101.41","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-04 23:00","2024","12","04","23:00","","-5.6","","-9.2","","76","","","","","","0","","","","101.42","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 00:00","2024","12","05","00:00","","-5.4","","-8.0","","82","","","","","","0","","","","101.39","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 01:00","2024","12","05","01:00","","-4.7","","-7.0","","84","","","","","","0","","","","101.31","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 02:00","2024","12","05","02:00","","-2.8","","-6.7","","75","","","","10","","6","","","","101.23","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 03:00","2024","12","05","03:00","","-2.1","","-5.3","","79","","","","10","","11","","","","101.19","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 04:00","2024","12","05","04:00","","-1.8","","-4.8","","79","","","","10","","11","","","","101.09","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 05:00","2024","12","05","05:00","","-0.8","","-4.8","","74","","","","10","","10","","","","101.01","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 06:00","2024","12","05","06:00","","1.6","","-4.3","","65","","0.0","","12","","11","","","","100.89","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 07:00","2024","12","05","07:00","","1.2","","-0.8","","87","","0.0","","12","","16","","","","100.78","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 08:00","2024","12","05","08:00","","2.8","","1.0","","88","","0.2","","12","","21","","","","100.55","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 09:00","2024","12","05","09:00","","3.8","","1.6","","86","","0.4","","12","","18","","","","100.41","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 10:00","2024","12","05","10:00","","3.9","","1.8","","86","","1.4","","12","","19","","","","100.18","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 11:00","2024","12","05","11:00","","3.6","","1.8","","88","","3.8","","13","","21","","","","99.97","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 12:00","2024","12","05","12:00","","4.5","","2.9","","90","","5.8","","12","","18","","","","99.61","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 13:00","2024","12","05","13:00","","5.8","","4.7","","93","","5.0","","13","","19","","","","99.31","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 14:00","2024","12","05","14:00","","7.2","","6.1","","93","","6.0","","14","","16","","","","98.94","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 15:00","2024","12","05","15:00","","7.7","","7.2","","96","","6.2","","18","","10","","","","98.83","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 16:00","2024","12","05","16:00","","7.5","","6.9","","96","","1.8","","19","","15","","","","98.68","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 17:00","2024","12","05","17:00","","7.0","","5.9","","93","","1.0","","21","","14","","","","98.64","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 18:00","2024","12","05","18:00","","6.3","","5.6","","96","","0.4","","20","","7","","","","98.54","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 19:00","2024","12","05","19:00","","6.3","","6.3","","100","","0.4","","18","","7","","","","98.41","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 20:00","2024","12","05","20:00","","6.7","","6.4","","98","","0.4","","20","","14","","","","98.27","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 21:00","2024","12","05","21:00","","5.6","","3.9","","89","","0.2","","24","","17","","","","98.30","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 22:00","2024","12","05","22:00","","5.0","","3.0","","87","","0.0","","24","","18","","","","98.22","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-05 23:00","2024","12","05","23:00","","4.7","","2.0","","83","","0.0","","23","","20","","","","98.23","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 00:00","2024","12","06","00:00","","3.7","","0.5","","80","","0.0","","23","","17","","","","98.18","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 01:00","2024","12","06","01:00","","2.5","","-0.4","","81","","0.0","","24","","18","","","","98.20","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 02:00","2024","12","06","02:00","","1.4","","-1.9","","78","","0.0","","26","","20","","","","98.30","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 03:00","2024","12","06","03:00","","0.9","","-2.2","","80","","0.0","","25","","19","","","","98.37","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 04:00","2024","12","06","04:00","","0.9","","-2.3","","79","","0.0","","23","","19","","","","98.45","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 05:00","2024","12","06","05:00","","1.1","","-2.2","","79","","0.0","","24","","17","","","","98.50","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 06:00","2024","12","06","06:00","","1.1","","-2.9","","75","","0.0","","26","","24","","","","98.56","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 07:00","2024","12","06","07:00","","0.8","","-3.8","","71","","0.0","","26","","24","","","","98.70","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 08:00","2024","12","06","08:00","","0.1","","-4.9","","69","","","","26","","22","","","","98.82","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 09:00","2024","12","06","09:00","","0.3","","-4.6","","70","","","","26","","22","","","","98.95","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 10:00","2024","12","06","10:00","","0.6","","-4.4","","70","","0.0","","26","","28","","","","99.05","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 11:00","2024","12","06","11:00","","0.7","","-4.7","","67","","0.0","","26","","22","","","","99.13","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 12:00","2024","12","06","12:00","","0.7","","-4.6","","68","","0.0","","26","","22","","","","99.13","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 13:00","2024","12","06","13:00","","0.3","","-5.0","","68","","","","28","","17","","","","99.18","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 14:00","2024","12","06","14:00","","0.4","","-6.8","","59","","","","27","","24","","","","99.21","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 15:00","2024","12","06","15:00","","0.1","","-7.0","","59","","","","26","","17","","","","99.30","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 16:00","2024","12","06","16:00","","-1.0","","-6.6","","65","","","","29","","17","","","","99.44","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 17:00","2024","12","06","17:00","","-1.7","","-8.3","","61","","","","27","","15","","","","99.53","","","","-7","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 18:00","2024","12","06","18:00","","-2.5","","-7.4","","69","","","","28","","19","","","","99.59","","","","-8","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 19:00","2024","12","06","19:00","","-2.8","","-6.7","","75","","","","29","","14","","","","99.71","","","","-8","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 20:00","2024","12","06","20:00","","-3.6","","-9.0","","66","","","","29","","15","","","","99.82","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 21:00","2024","12","06","21:00","","-3.9","","-8.9","","68","","","","29","","14","","","","99.87","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 22:00","2024","12","06","22:00","","-4.5","","-10.8","","61","","","","29","","16","","","","99.97","","","","-10","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-06 23:00","2024","12","06","23:00","","-4.7","","-11.6","","58","","","","30","","16","","","","100.05","","","","-10","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-07 00:00","2024","12","07","00:00","","-5.2","","-12.3","","58","","","","30","","17","","","","100.14","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-12-07 01:00","2024","12","07","01:00","","-5.3","","-11.7","","60","","","","30","","11","","","","100.17","","","","-10","","NA"
