"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-02 17:00","2024","01","02","17:00","","-1.8","","-6.0","","73","","","","23","","4","","","","100.60","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-02 18:00","2024","01","02","18:00","","-2.3","","-5.8","","77","","","","24","","3","","","","100.60","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-02 19:00","2024","01","02","19:00","","-2.5","","-5.8","","78","","","","21","","3","","","","100.59","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-02 20:00","2024","01","02","20:00","","-2.5","","-5.8","","78","","","","23","","5","","","","100.58","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-02 21:00","2024","01","02","21:00","","-2.5","","-5.7","","79","","","","23","","4","","","","100.61","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-02 22:00","2024","01","02","22:00","","-2.9","","-5.6","","82","","","","24","","4","","","","100.60","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-02 23:00","2024","01","02","23:00","","-2.8","","-5.3","","83","","","","24","","4","","","","100.57","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 00:00","2024","01","03","00:00","","-3.2","","-5.3","","85","","","","23","","5","","","","100.56","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 01:00","2024","01","03","01:00","","-3.1","","-5.1","","86","","","","23","","7","","","","100.54","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 02:00","2024","01","03","02:00","","-2.3","","-4.4","","86","","","","25","","6","","","","100.50","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 03:00","2024","01","03","03:00","","-2.8","","-4.6","","88","","","","23","","5","","","","100.53","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 04:00","2024","01","03","04:00","","-3.6","","-4.7","","93","","","","","","0","","","","100.55","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 05:00","2024","01","03","05:00","","-3.4","","-3.9","","96","","","","30","","3","","","","100.55","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 06:00","2024","01","03","06:00","","-3.7","","-4.7","","93","","","","31","","5","","","","100.56","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 07:00","2024","01","03","07:00","","-4.1","","-6.4","","84","","","","31","","4","","","","100.58","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 08:00","2024","01","03","08:00","","-4.2","","-6.3","","85","","","","30","","5","","","","100.59","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 09:00","2024","01","03","09:00","","-3.0","","-6.1","","79","","","","31","","6","","","","100.62","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 10:00","2024","01","03","10:00","","-2.3","","-5.7","","78","","","","32","","6","","","","100.64","","","","-5","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 11:00","2024","01","03","11:00","","-2.2","","-5.9","","76","","","","34","","10","","","","100.62","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 12:00","2024","01","03","12:00","","-1.7","","-5.9","","73","","","","35","","7","","","","100.61","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 13:00","2024","01","03","13:00","","-1.2","","-5.2","","75","","","","33","","5","","","","100.53","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 14:00","2024","01","03","14:00","","-1.1","","-5.1","","74","","","","34","","8","","","","100.50","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 15:00","2024","01","03","15:00","","-0.8","","-4.6","","75","","","","31","","8","","","","100.51","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 16:00","2024","01","03","16:00","","-0.3","","-5.0","","71","","","","33","","6","","","","100.53","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 17:00","2024","01","03","17:00","","-1.0","","-5.0","","74","","","","","","0","","","","100.57","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 18:00","2024","01","03","18:00","","-1.7","","-5.2","","77","","","","","","0","","","","100.63","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 19:00","2024","01","03","19:00","","-2.7","","-5.8","","79","","","","","","0","","","","100.67","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 20:00","2024","01","03","20:00","","-3.5","","-5.9","","84","","","","","","0","","","","100.69","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 21:00","2024","01","03","21:00","","-2.7","","-5.1","","83","","","","","","0","","","","100.69","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 22:00","2024","01","03","22:00","","-2.9","","-5.0","","85","","","","","","0","","","","100.67","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-03 23:00","2024","01","03","23:00","","-2.8","","-4.8","","86","","","","23","","3","","","","100.64","","","","-4","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 00:00","2024","01","04","00:00","","-2.7","","-4.7","","86","","","","","","0","","","","100.66","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 01:00","2024","01","04","01:00","","-2.3","","-4.7","","83","","","","","","0","","","","100.64","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 02:00","2024","01","04","02:00","","-1.9","","-4.7","","82","","","","","","0","","","","100.66","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 03:00","2024","01","04","03:00","","-1.1","","-4.8","","76","","","","10","","4","","","","100.62","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 04:00","2024","01","04","04:00","","-1.4","","-4.3","","81","","","","","","0","","","","100.58","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 05:00","2024","01","04","05:00","","-1.5","","-4.0","","83","","","","","","0","","","","100.55","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 06:00","2024","01","04","06:00","","-0.8","","-3.4","","82","","","","17","","3","","","","100.57","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 07:00","2024","01","04","07:00","","-0.8","","-3.3","","83","","","","","","0","","","","100.63","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 08:00","2024","01","04","08:00","","-0.6","","-3.3","","82","","","","26","","3","","","","100.59","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 09:00","2024","01","04","09:00","","-0.3","","-3.3","","80","","","","23","","5","","","","100.57","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 10:00","2024","01","04","10:00","","0.0","","-3.3","","78","","","","24","","3","","","","100.57","","","","-1","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 11:00","2024","01","04","11:00","","0.6","","-3.8","","72","","0.0","","27","","5","","","","100.50","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 12:00","2024","01","04","12:00","","0.9","","-4.0","","70","","0.0","","26","","6","","","","100.40","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 13:00","2024","01","04","13:00","","1.1","","-3.7","","70","","0.0","","24","","6","","","","100.34","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 14:00","2024","01","04","14:00","","1.1","","-3.0","","74","","0.0","","24","","4","","","","100.32","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 15:00","2024","01","04","15:00","","0.9","","-2.0","","81","","0.2","","29","","3","","","","100.30","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 16:00","2024","01","04","16:00","","0.7","","-1.6","","84","","0.0","","25","","4","","","","100.30","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 17:00","2024","01","04","17:00","","0.2","","-1.7","","87","","","","22","","3","","","","100.24","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 18:00","2024","01","04","18:00","","-0.5","","-1.4","","93","","","","","","0","","","","100.23","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 19:00","2024","01","04","19:00","","-0.2","","-0.9","","95","","","","","","0","","","","100.20","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 20:00","2024","01","04","20:00","","-0.4","","-1.0","","96","","","","","","0","","","","100.13","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 21:00","2024","01","04","21:00","","-0.5","","-1.2","","95","","","","","","0","","","","100.08","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 22:00","2024","01","04","22:00","","-0.7","","-0.8","","99","","","","23","","3","","","","100.04","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-04 23:00","2024","01","04","23:00","","-0.4","","-1.0","","96","","","","21","","3","","","","99.97","","","","-1","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 00:00","2024","01","05","00:00","","-0.5","","-0.9","","97","","","","","","0","","","","99.91","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 01:00","2024","01","05","01:00","","-0.8","","-1.1","","98","","","","20","","3","","","","99.86","","","","-2","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 02:00","2024","01","05","02:00","","-0.5","","-1.4","","93","","","","26","","8","","","","99.84","","","","-3","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 03:00","2024","01","05","03:00","","-1.7","","-4.1","","84","","","","30","","14","","","","99.83","","","","-6","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 04:00","2024","01","05","04:00","","-3.1","","-6.3","","78","","","","33","","17","","","","99.88","","","","-9","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 05:00","2024","01","05","05:00","","-5.4","","-9.6","","72","","","","31","","19","","","","99.92","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 06:00","2024","01","05","06:00","","-6.5","","-10.3","","75","","","","33","","18","","","","99.94","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 07:00","2024","01","05","07:00","","-6.4","","-10.0","","76","","","","33","","16","","","","99.99","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 08:00","2024","01","05","08:00","","-6.6","","-10.0","","76","","","","34","","20","","","","100.05","","","","-14","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 09:00","2024","01","05","09:00","","-6.3","","-9.7","","77","","","","34","","19","","","","100.10","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 10:00","2024","01","05","10:00","","-5.7","","-9.2","","76","","","","33","","18","","","","100.17","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 11:00","2024","01","05","11:00","","-5.4","","-9.2","","75","","","","33","","23","","","","100.19","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 12:00","2024","01","05","12:00","","-5.8","","-9.9","","73","","","","34","","19","","","","100.18","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 13:00","2024","01","05","13:00","","-5.8","","-9.9","","73","","","","34","","21","","","","100.22","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 14:00","2024","01","05","14:00","","-6.1","","-10.5","","71","","","","32","","15","","","","100.29","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 15:00","2024","01","05","15:00","","-5.9","","-10.4","","71","","","","33","","13","","","","100.38","","","","-11","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 16:00","2024","01","05","16:00","","-6.5","","-11.2","","69","","","","33","","16","","","","100.47","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 17:00","2024","01","05","17:00","","-6.9","","-10.5","","76","","","","33","","14","","","","100.52","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 18:00","2024","01","05","18:00","","-6.8","","-11.1","","71","","","","29","","11","","","","100.57","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 19:00","2024","01","05","19:00","","-6.6","","-11.4","","69","","","","29","","11","","","","100.59","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 20:00","2024","01","05","20:00","","-7.2","","-11.5","","71","","","","29","","10","","","","100.63","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 21:00","2024","01","05","21:00","","-7.7","","-11.7","","73","","","","29","","9","","","","100.63","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 22:00","2024","01","05","22:00","","-8.0","","-11.7","","74","","","","29","","10","","","","100.64","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-05 23:00","2024","01","05","23:00","","-8.5","","-11.9","","77","","","","29","","9","","","","100.68","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 00:00","2024","01","06","00:00","","-8.1","","-12.0","","73","","","","29","","12","","","","100.71","","","","-14","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 01:00","2024","01","06","01:00","","-8.1","","-12.2","","72","","","","30","","10","","","","100.67","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 02:00","2024","01","06","02:00","","-7.7","","-11.7","","73","","","","30","","10","","","","100.72","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 03:00","2024","01","06","03:00","","-7.9","","-11.1","","78","","","","30","","11","","","","100.81","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 04:00","2024","01","06","04:00","","-7.9","","-12.2","","71","","","","31","","12","","","","100.87","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 05:00","2024","01","06","05:00","","-8.4","","-13.8","","65","","","","33","","18","","","","100.92","","","","-15","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 06:00","2024","01","06","06:00","","-8.6","","-14.9","","60","","","","31","","19","","","","101.06","","","","-16","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 07:00","2024","01","06","07:00","","-9.1","","-13.8","","69","","","","32","","19","","","","101.19","","","","-17","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 08:00","2024","01","06","08:00","","-9.5","","-14.5","","67","","","","33","","16","","","","101.34","","","","-16","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 09:00","2024","01","06","09:00","","-9.8","","-15.2","","65","","","","33","","14","","","","101.50","","","","-16","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 10:00","2024","01","06","10:00","","-9.5","","-16.1","","59","","","","34","","16","","","","101.60","","","","-16","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 11:00","2024","01","06","11:00","","-8.9","","-15.7","","58","","","","34","","16","","","","101.60","","","","-16","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 12:00","2024","01","06","12:00","","-8.5","","-15.4","","57","","","","33","","14","","","","101.57","","","","-15","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 13:00","2024","01","06","13:00","","-7.4","","-15.5","","52","","","","34","","13","","","","101.48","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 14:00","2024","01","06","14:00","","-7.1","","-15.3","","52","","","","33","","14","","","","101.50","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 15:00","2024","01","06","15:00","","-6.5","","-15.3","","50","","","","33","","13","","","","101.59","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 16:00","2024","01","06","16:00","","-7.2","","-14.5","","56","","","","31","","11","","","","101.59","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 17:00","2024","01","06","17:00","","-8.1","","-14.4","","60","","","","32","","11","","","","101.64","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 18:00","2024","01","06","18:00","","-8.5","","-13.9","","65","","","","31","","6","","","","101.67","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 19:00","2024","01","06","19:00","","-8.6","","-14.4","","63","","","","33","","9","","","","101.63","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 20:00","2024","01","06","20:00","","-8.6","","-14.0","","65","","","","35","","9","","","","101.63","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 21:00","2024","01","06","21:00","","-9.3","","-14.0","","69","","","","1","","4","","","","101.61","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 22:00","2024","01","06","22:00","","-9.7","","-14.1","","70","","","","1","","5","","","","101.65","","","","-13","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-06 23:00","2024","01","06","23:00","","-9.7","","-13.8","","72","","","","1","","4","","","","101.61","","","","-12","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-01-07 00:00","2024","01","07","00:00","","-9.6","","-14.4","","68","","","","36","","4","","","","101.57","","","","-12","","NA"
