"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 12:00","2024","09","01","12:00","","22.4","","15.1","","63","","0.0","","22","","13","","","","100.80","","26","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 13:00","2024","09","01","13:00","","22.7","","16.2","","67","","0.0","","21","","9","","","","100.77","","27","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 14:00","2024","09","01","14:00","","23.1","","17.4","","70","","0.0","","22","","12","","","","100.70","","29","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 15:00","2024","09","01","15:00","","22.6","","17.7","","74","","0.0","","22","","11","","","","100.66","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 16:00","2024","09","01","16:00","","22.2","","17.8","","76","","0.0","","21","","10","","","","100.63","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 17:00","2024","09","01","17:00","","21.3","","17.8","","80","","0.0","","21","","11","","","","100.59","","27","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 18:00","2024","09","01","18:00","","20.6","","18.0","","85","","0.0","","21","","10","","","","100.57","","27","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 19:00","2024","09","01","19:00","","20.1","","18.7","","92","","0.0","","22","","12","","","","100.56","","27","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 20:00","2024","09","01","20:00","","19.5","","19.5","","100","","0.4","","20","","8","","","","100.56","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 21:00","2024","09","01","21:00","","19.4","","19.4","","100","","0.4","","22","","9","","","","100.52","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 22:00","2024","09","01","22:00","","19.8","","19.8","","100","","0.0","","23","","10","","","","100.50","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-01 23:00","2024","09","01","23:00","","19.7","","19.7","","100","","0.2","","22","","11","","","","100.44","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 00:00","2024","09","02","00:00","","19.3","","19.3","","100","","0.0","","23","","15","","","","100.40","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 01:00","2024","09","02","01:00","","18.9","","18.9","","100","","0.0","","23","","12","","","","100.36","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 02:00","2024","09","02","02:00","","18.6","","18.5","","100","","0.0","","24","","14","","","","100.31","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 03:00","2024","09","02","03:00","","18.5","","18.5","","100","","0.0","","23","","12","","","","100.28","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 04:00","2024","09","02","04:00","","18.5","","18.5","","100","","0.0","","23","","8","","","","100.21","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 05:00","2024","09","02","05:00","","18.4","","18.4","","100","","3.2","","22","","4","","","","100.20","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 06:00","2024","09","02","06:00","","18.2","","18.2","","100","","3.6","","","","0","","","","100.24","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 07:00","2024","09","02","07:00","","18.2","","18.2","","100","","0.6","","26","","3","","","","100.21","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 08:00","2024","09","02","08:00","","18.5","","18.5","","100","","0.0","","28","","4","","","","100.22","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 09:00","2024","09","02","09:00","","19.3","","19.3","","100","","0.0","","31","","5","","","","100.24","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 10:00","2024","09","02","10:00","","20.5","","20.0","","97","","0.0","","32","","5","","","","100.23","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 11:00","2024","09","02","11:00","","21.7","","18.4","","82","","0.0","","34","","5","","","","100.26","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 12:00","2024","09","02","12:00","","21.0","","19.8","","93","","0.0","","34","","8","","","","100.26","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 13:00","2024","09","02","13:00","","20.7","","19.3","","92","","0.2","","32","","5","","","","100.26","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 14:00","2024","09","02","14:00","","22.9","","17.1","","70","","0.0","","34","","8","","","","100.23","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 15:00","2024","09","02","15:00","","23.4","","15.7","","62","","0.0","","34","","11","","","","100.25","","28","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 16:00","2024","09","02","16:00","","22.2","","14.8","","63","","0.0","","33","","10","","","","100.30","","26","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 17:00","2024","09","02","17:00","","21.2","","14.1","","64","","0.0","","34","","10","","","","100.33","","25","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 18:00","2024","09","02","18:00","","20.4","","13.0","","63","","0.0","","33","","7","","","","100.38","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 19:00","2024","09","02","19:00","","19.7","","13.8","","69","","0.0","","30","","4","","","","100.46","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 20:00","2024","09","02","20:00","","19.4","","12.9","","66","","0.0","","30","","7","","","","100.55","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 21:00","2024","09","02","21:00","","17.9","","11.5","","66","","0.0","","32","","4","","","","100.59","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 22:00","2024","09","02","22:00","","16.7","","9.8","","63","","0.0","","32","","5","","","","100.64","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-02 23:00","2024","09","02","23:00","","15.6","","9.9","","69","","0.0","","31","","5","","","","100.68","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 00:00","2024","09","03","00:00","","14.9","","9.5","","70","","0.0","","","","0","","","","100.69","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 01:00","2024","09","03","01:00","","14.2","","9.4","","73","","0.0","","32","","4","","","","100.69","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 02:00","2024","09","03","02:00","","13.6","","9.4","","76","","0.0","","33","","5","","","","100.74","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 03:00","2024","09","03","03:00","","13.4","","8.8","","73","","0.0","","33","","7","","","","100.74","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 04:00","2024","09","03","04:00","","13.3","","9.2","","76","","0.0","","31","","4","","","","100.77","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 05:00","2024","09","03","05:00","","13.5","","9.0","","74","","0.0","","34","","4","","","","100.84","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 06:00","2024","09","03","06:00","","13.7","","9.0","","73","","0.0","","32","","8","","","","100.89","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 07:00","2024","09","03","07:00","","14.0","","9.5","","75","","0.0","","31","","7","","","","100.95","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 08:00","2024","09","03","08:00","","15.0","","8.5","","65","","0.0","","31","","14","","","","101.02","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 09:00","2024","09","03","09:00","","16.1","","7.7","","57","","0.0","","31","","12","","","","101.08","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 10:00","2024","09","03","10:00","","16.8","","7.0","","52","","0.0","","33","","13","","","","101.14","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 11:00","2024","09","03","11:00","","17.7","","5.4","","44","","0.0","","32","","12","","","","101.15","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 12:00","2024","09","03","12:00","","18.3","","5.5","","43","","0.0","","31","","16","","","","101.13","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 13:00","2024","09","03","13:00","","19.0","","4.9","","39","","0.0","","30","","12","","","","101.14","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 14:00","2024","09","03","14:00","","18.9","","4.3","","38","","0.0","","30","","14","","","","101.14","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 15:00","2024","09","03","15:00","","19.1","","4.1","","37","","0.0","","33","","14","","","","101.17","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 16:00","2024","09","03","16:00","","19.3","","3.8","","36","","0.0","","34","","12","","","","101.21","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 17:00","2024","09","03","17:00","","19.2","","2.9","","34","","0.0","","29","","13","","","","101.27","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 18:00","2024","09","03","18:00","","18.4","","3.2","","36","","0.0","","29","","13","","","","101.34","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 19:00","2024","09","03","19:00","","16.7","","4.0","","43","","0.0","","28","","8","","","","101.43","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 20:00","2024","09","03","20:00","","15.9","","4.4","","46","","0.0","","26","","11","","","","101.56","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 21:00","2024","09","03","21:00","","15.0","","4.8","","50","","0.0","","27","","17","","","","101.63","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 22:00","2024","09","03","22:00","","13.9","","5.4","","56","","0.0","","27","","13","","","","101.68","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-03 23:00","2024","09","03","23:00","","13.4","","5.5","","59","","0.0","","27","","10","","","","101.72","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 00:00","2024","09","04","00:00","","13.2","","5.5","","59","","0.0","","26","","7","","","","101.77","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 01:00","2024","09","04","01:00","","12.5","","5.7","","63","","0.0","","","","0","","","","101.81","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 02:00","2024","09","04","02:00","","12.2","","6.5","","68","","0.0","","10","","5","","","","101.84","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 03:00","2024","09","04","03:00","","12.3","","5.8","","64","","0.0","","14","","3","","","","101.87","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 04:00","2024","09","04","04:00","","11.9","","6.1","","67","","0.0","","16","","4","","","","101.92","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 05:00","2024","09","04","05:00","","13.7","","5.5","","58","","0.0","","16","","5","","","","101.97","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 06:00","2024","09","04","06:00","","13.4","","6.0","","61","","0.0","","29","","6","","","","102.00","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 07:00","2024","09","04","07:00","","14.0","","6.6","","61","","0.0","","30","","6","","","","102.11","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 08:00","2024","09","04","08:00","","16.1","","6.9","","55","","0.0","","29","","5","","","","102.16","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 09:00","2024","09","04","09:00","","18.7","","7.6","","48","","0.0","","28","","4","","","","102.21","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 10:00","2024","09","04","10:00","","20.5","","7.4","","43","","0.0","","29","","6","","","","102.24","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 11:00","2024","09","04","11:00","","21.3","","4.3","","33","","0.0","","26","","11","","","","102.25","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 12:00","2024","09","04","12:00","","22.0","","5.5","","34","","0.0","","26","","13","","","","102.24","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 13:00","2024","09","04","13:00","","23.0","","6.5","","34","","0.0","","26","","12","","","","102.22","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 14:00","2024","09","04","14:00","","22.6","","7.3","","37","","0.0","","25","","13","","","","102.22","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 15:00","2024","09","04","15:00","","22.8","","7.0","","36","","0.0","","23","","11","","","","102.23","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 16:00","2024","09","04","16:00","","22.0","","7.5","","39","","0.0","","24","","13","","","","102.24","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 17:00","2024","09","04","17:00","","21.1","","7.7","","42","","0.0","","23","","13","","","","102.26","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 18:00","2024","09","04","18:00","","19.5","","9.1","","51","","0.0","","24","","10","","","","102.26","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 19:00","2024","09","04","19:00","","17.9","","9.5","","58","","0.0","","23","","7","","","","102.30","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 20:00","2024","09","04","20:00","","16.6","","10.6","","68","","0.0","","23","","7","","","","102.33","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 21:00","2024","09","04","21:00","","15.9","","11.0","","73","","0.0","","22","","5","","","","102.35","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 22:00","2024","09","04","22:00","","15.5","","11.3","","76","","0.0","","","","0","","","","102.38","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-04 23:00","2024","09","04","23:00","","14.4","","11.4","","82","","0.0","","","","0","","","","102.38","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 00:00","2024","09","05","00:00","","13.4","","11.5","","88","","0.0","","","","0","","","","102.41","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 01:00","2024","09","05","01:00","","13.5","","11.4","","88","","0.0","","","","0","","","","102.42","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 02:00","2024","09","05","02:00","","13.0","","12.4","","96","","0.0","","","","0","","","","102.42","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 03:00","2024","09","05","03:00","","12.8","","12.0","","95","","0.0","","","","0","","","","102.42","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 04:00","2024","09","05","04:00","","11.9","","11.9","","100","","0.0","","","","0","","","","102.45","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 05:00","2024","09","05","05:00","","13.0","","9.5","","79","","0.0","","23","","4","","","","102.49","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 06:00","2024","09","05","06:00","","13.2","","9.8","","80","","0.0","","","","0","","","","102.50","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 07:00","2024","09","05","07:00","","14.6","","10.4","","76","","0.0","","","","0","","","","102.51","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 08:00","2024","09","05","08:00","","16.9","","10.7","","67","","0.0","","21","","3","","","","102.52","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 09:00","2024","09","05","09:00","","18.6","","10.8","","61","","0.0","","22","","7","","","","102.52","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 10:00","2024","09","05","10:00","","20.5","","11.0","","54","","0.0","","23","","8","","","","102.51","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 11:00","2024","09","05","11:00","","21.5","","9.8","","47","","0.0","","24","","13","","","","102.48","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 12:00","2024","09","05","12:00","","22.4","","9.3","","43","","0.0","","23","","14","","","","102.43","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 13:00","2024","09","05","13:00","","23.3","","10.2","","44","","0.0","","23","","9","","","","102.39","","25","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 14:00","2024","09","05","14:00","","23.4","","10.1","","43","","0.0","","23","","9","","","","102.38","","25","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 15:00","2024","09","05","15:00","","22.9","","9.8","","44","","0.0","","22","","13","","","","102.35","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 16:00","2024","09","05","16:00","","22.2","","9.9","","46","","0.0","","23","","11","","","","102.35","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 17:00","2024","09","05","17:00","","21.1","","10.0","","49","","0.0","","22","","14","","","","102.35","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 18:00","2024","09","05","18:00","","19.6","","10.0","","54","","0.0","","23","","12","","","","102.35","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 19:00","2024","09","05","19:00","","17.9","","12.0","","69","","0.0","","22","","5","","","","102.33","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 20:00","2024","09","05","20:00","","16.9","","12.8","","76","","0.0","","22","","5","","","","102.34","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 21:00","2024","09","05","21:00","","15.6","","13.0","","85","","0.0","","21","","4","","","","102.37","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 22:00","2024","09","05","22:00","","15.2","","11.7","","80","","0.0","","20","","3","","","","102.34","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-05 23:00","2024","09","05","23:00","","14.6","","10.7","","77","","0.0","","","","0","","","","102.31","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 00:00","2024","09","06","00:00","","14.0","","10.7","","81","","0.0","","22","","4","","","","102.29","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 01:00","2024","09","06","01:00","","13.5","","10.3","","81","","0.0","","","","0","","","","102.23","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 02:00","2024","09","06","02:00","","13.3","","10.1","","81","","0.0","","","","0","","","","102.19","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 03:00","2024","09","06","03:00","","13.1","","10.3","","83","","0.0","","","","0","","","","102.15","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 04:00","2024","09","06","04:00","","12.6","","10.7","","89","","0.0","","","","0","","","","102.20","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 05:00","2024","09","06","05:00","","12.4","","11.2","","93","","0.0","","","","0","","","","102.18","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 06:00","2024","09","06","06:00","","12.5","","12.2","","98","","0.0","","","","0","","","","102.13","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 07:00","2024","09","06","07:00","","13.3","","11.3","","88","","0.0","","","","0","","","","102.11","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 08:00","2024","09","06","08:00","","14.2","","11.5","","84","","0.0","","","","0","","","","102.06","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 09:00","2024","09","06","09:00","","17.6","","14.4","","82","","0.0","","","","0","","","","102.05","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 10:00","2024","09","06","10:00","","20.1","","13.7","","67","","0.0","","13","","7","","","","102.07","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 11:00","2024","09","06","11:00","","20.4","","13.2","","64","","0.0","","11","","10","","","","102.02","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 12:00","2024","09","06","12:00","","20.5","","13.2","","63","","0.0","","11","","12","","","","101.98","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 13:00","2024","09","06","13:00","","20.6","","12.8","","61","","0.0","","11","","17","","","","101.90","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 14:00","2024","09","06","14:00","","20.6","","13.3","","63","","0.0","","13","","16","","","","101.84","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 15:00","2024","09","06","15:00","","20.7","","14.2","","66","","0.0","","11","","14","","","","101.75","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 16:00","2024","09","06","16:00","","19.5","","14.9","","75","","0.0","","12","","13","","","","101.71","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 17:00","2024","09","06","17:00","","19.3","","15.0","","76","","0.0","","11","","15","","","","101.67","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 18:00","2024","09","06","18:00","","19.0","","14.9","","77","","0.0","","11","","13","","","","101.64","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 19:00","2024","09","06","19:00","","18.7","","15.2","","80","","0.0","","10","","12","","","","101.57","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 20:00","2024","09","06","20:00","","18.5","","15.8","","84","","0.0","","9","","10","","","","101.52","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 21:00","2024","09","06","21:00","","18.3","","16.4","","89","","0.0","","10","","11","","","","101.43","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 22:00","2024","09","06","22:00","","18.3","","17.8","","97","","0.2","","10","","12","","","","101.36","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-06 23:00","2024","09","06","23:00","","18.2","","18.2","","100","","0.0","","9","","11","","","","101.28","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-07 00:00","2024","09","07","00:00","","17.9","","17.9","","100","","0.6","","9","","12","","","","101.19","","","","","","NA"
"-63.61","44.66","HALIFAX WINDSOR PARK","8202255","2024-09-07 01:00","2024","09","07","01:00","","17.8","","17.8","","100","","3.0","","10","","11","","","","101.11","","","","","","NA"
